document_id,views,depth,full_reads_percent
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,10245.0390625,1.2133225202560425,43.47719955444336
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,5426.5546875,1.0594851970672607,36.00613784790039
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,7981.46435546875,1.058190107345581,26.856870651245117
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,7115.033203125,1.0639231204986572,33.18207931518555
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,104655.390625,1.1490702629089355,26.504661560058594
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,23781.74609375,1.0365692377090454,34.43024826049805
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,74226.234375,1.157655119895935,29.894521713256836
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,129662.03125,1.1276271343231201,21.464017868041992
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,6403.8056640625,1.0883046388626099,42.950923919677734
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,6016.22314453125,1.0448490381240845,30.493913650512695
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,25092.373046875,1.084611177444458,35.069923400878906
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,54200.296875,1.0531896352767944,31.910654067993164
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,8896.99609375,1.0650051832199097,28.352100372314453
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,9334.892578125,1.0716420412063599,20.047515869140625
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,56499.9375,1.1513817310333252,27.990583419799805
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,45736.2109375,1.0616573095321655,21.18857192993164
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,3297.253173828125,1.070881724357605,27.51746368408203
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,23365.080078125,1.1812152862548828,42.89903259277344
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,22902.90234375,1.1243994235992432,27.025739669799805
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,4682.66845703125,1.128014326095581,17.30179786682129
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,31332.568359375,1.1223000288009644,29.449220657348633
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,3599.181396484375,1.0453119277954102,23.808399200439453
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,200850.90625,1.1149743795394897,20.986711502075195
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,46113.9140625,1.1305592060089111,29.23371696472168
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,63786.98828125,1.125357985496521,29.846450805664062
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,21861.78125,1.1286704540252686,31.81559181213379
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,3960.112548828125,1.1469433307647705,33.814727783203125
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,29778.80859375,1.2189066410064697,55.6397705078125
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,11031.9384765625,1.1794567108154297,28.292163848876953
