document_id,views,depth,full_reads_percent
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,13814.777248822164,1.1924774865934118,44.85147726307814
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,9505.27482787518,1.0615496147632257,31.440938044353558
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,9093.847716879101,1.0560750772805536,28.342641563078768
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,7925.973428175933,1.0635146612598931,36.939216375784774
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,102940.27561617421,1.1530021211018178,28.691342451612964
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,37221.29192036856,1.0439633984917043,35.2721168947648
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,46992.67937782646,1.1507825965831924,31.939414801528955
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,171907.21267146314,1.1391620705370742,20.721587350419682
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,7874.255490126814,1.0713469867170642,39.0785193006507
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,4428.544832352254,1.0470376271480755,33.35066741554519
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,17331.305664511197,1.0706656639872738,37.13360197044718
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,26587.928693935857,1.0525298671502035,35.46125123973614
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,7232.617226796333,1.0665447038163252,29.62660925650072
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,9880.396908246976,1.0654677641889372,25.61259968361498
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,63224.201529624945,1.1523642008000825,32.78195947095796
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,53733.36361314752,1.063375826117728,25.018739395784714
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,2869.6151853860533,1.060675945011164,30.60222892054742
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,18687.476550832333,1.1750499614736425,43.63625430538334
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,13827.876083033858,1.1392624141206107,25.321410530895466
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,12988.173689608435,1.144989803327104,24.55823769405766
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,26197.6571581978,1.109452312887889,27.07032410099775
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,2623.5350352252417,1.0480147790399255,29.568362050631656
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,240806.57344673938,1.1228633957012184,26.137798245790712
