document_id,views,depth,full_reads_percent
0,26636.03097828516,1.2030260637685635,48.16023785745643
1,10251.149860273752,1.060205905411218,30.62577117509437
2,18159.019938983674,1.0603098136061766,30.095811333356146
3,12845.90509404421,1.06071040715587,36.082441297597136
4,26292.19913182566,1.1411917997389296,32.132645732523436
5,7207.235152148631,1.0500421009836551,35.45227750077893
6,41333.345697078665,1.1641606575024912,33.44524532553294
7,107216.83912010529,1.129020768325474,25.661924404843578
8,8198.000605284793,1.0671937872377462,38.9457620329699
9,9353.920370087391,1.0476539487841598,33.059502338191976
10,24257.845676009652,1.0746605545574803,35.87392080563938
11,12133.50075958584,1.0562333799606736,37.65604235797008
12,7031.210694680074,1.0626825206329285,32.7620600779907
13,14243.804115519219,1.0631326258070735,26.57628060866573
14,49473.62195950447,1.1555575628349684,31.63429050251814
15,12690.441143849315,1.0620329539208955,26.656744678847154
16,10832.59092803235,1.062526634124761,31.709090048403738
17,40562.297502493915,1.1655669084308016,37.60445249611421
18,41016.46585273919,1.130967950572412,26.782722631506044
19,19932.59797770928,1.143136330724705,22.241683334176976
20,36555.45544832093,1.1411436060024531,29.57217627032161
21,8181.383741199774,1.0522260930566645,30.823727022147093
22,159324.11463923886,1.1295273964275738,27.5391388792835
23,28255.735224524597,1.1569313054490282,34.54204537364723
24,47861.89714666685,1.1376355475566036,35.14657621691827
25,27438.417251814448,1.1536041957676315,39.94961438435186
26,15433.758011220836,1.1616037919795794,38.27523516649075
27,45672.80537498418,1.236826885658719,53.08590170855941
28,19371.236665967168,1.1495790038740474,31.15789737273391
29,32462.49793852237,1.1484646235165898,31.893510426807126
30,9331.69959783227,1.0645491980510036,38.40039733381569
31,6587.471746343468,1.0560885451297595,35.894860109283115
32,36150.48025788615,1.1485428338014807,23.671620490551156
33,16504.627964968065,1.05274212044514,26.009540145524543
34,9714.847373532772,1.0531288098260838,29.742338489168574
35,42007.5171962089,1.1317098780815442,33.91045746030217
36,16992.426931486865,1.0579846391170316,23.193907962701047
37,10653.345904012996,1.057807239413519,30.578601458369768
38,33077.83940697397,1.11220999763774,28.999996244570983
39,89525.1506392852,1.136810157166961,41.33070916067508
40,31769.839298808438,1.15092381112473,35.94121509473197
41,7084.049141600342,1.052189796249915,33.17629155207694
42,8989.684579474779,1.0502866248007448,34.4012342797511
43,95137.86886007967,1.1429188004856938,42.94454386418598
44,23361.50565628813,1.1956146719168939,38.28668694039236
45,9521.72310986124,1.0551842461700012,38.49680008732952
46,27935.47656378267,1.1623095429358776,40.330519985152414
47,16207.479873546505,1.0650161467665162,37.849514887734856
48,23871.26258141284,1.0720509226846742,32.44829798737673
49,38604.96547001135,1.1564713653370289,38.798995149558486
50,19956.74296909812,1.166084421462034,37.896660000891636
51,18506.61477886272,1.1599482567498385,38.759177468182116
52,29809.015672446312,1.1553642283652958,39.08363018711203
53,13075.886833991804,1.052988926610453,30.88583100806845
54,31108.43364980165,1.1490094205162042,38.43063960078427
55,8680.921806952709,1.052873479558114,40.279044842831794
56,8554.991888957433,1.0530565221511108,30.908876919287213
57,13091.212451220537,1.0531164008467855,32.079181239738055
58,13349.151301841957,1.0679373889449668,34.21865190465235
59,25255.714214601994,1.1550222285012444,33.349662398851414
60,21997.60354432607,1.1292672446389203,25.071991321298118
61,36288.26154112212,1.1317089764032662,34.02504911950887
62,35352.15287205454,1.1531515056219677,33.16292904839001
63,140886.8664313625,1.131863911376026,32.073683814852565
64,23647.17541420379,1.120426108252414,26.6979594376879
65,29262.49414400157,1.1127611925552527,37.09698473970966
66,9232.203288523473,1.0559576279221339,32.47262588470133
67,29728.371846404483,1.1121797219670047,35.689258145126814
68,6757.203005307332,1.0796597957618435,45.968755490602405
69,12201.417091145922,1.0486426866662413,28.30100387622961
70,9464.519421461464,1.0527666231771566,29.165283727775616
71,7986.511815655966,1.0561336059293926,32.114398774456475
72,19404.17012296454,1.1788848942292036,43.39851510199881
73,91384.7995744363,1.1384617026797756,33.39959703894969
74,42020.94094461785,1.1532705109639891,37.96891498194913
75,9848.37636117595,1.0590938236566425,31.388098561212626
76,25082.12843513768,1.080838488721091,29.917190277897777
77,26208.25584935756,1.1642605972131546,38.232380345963314
78,10573.88676142156,1.0599807988906016,35.84371349037332
79,23316.602559704777,1.15034223616786,36.11873209538563
80,7969.637266831087,1.0859813497287747,46.85774757714456
81,38147.75455973611,1.1682064477522593,39.730096234188814
82,8205.38643688042,1.0574284281335475,40.075212323366024
83,10011.852890199829,1.053626067325318,35.51886652166003
84,7765.532482874067,1.0642813535420526,34.785937829713454
85,30501.010959282154,1.1575531708103706,35.302593214972
86,9057.381036726565,1.051890819195751,31.141758969453058
87,15011.713962718039,1.0700075973751817,34.247795665820775
88,7484.00269590682,1.0555935575343276,33.920410561864514
89,36386.52343818366,1.1341383400009286,34.192238002783405
90,7457.784162278491,1.061401645763173,38.75302774910914
91,8442.762445290955,1.066371238451151,34.82977737818089
92,6198.115333561604,1.0620272469178251,45.04723674376476
93,9934.623544044262,1.055837603782238,31.43592771214331
94,42021.966782057636,1.1600646184403476,34.89428705528242
95,7958.968139599867,1.0589189865626654,33.645252466384704
96,25724.012863979304,1.157413568357646,35.13518345034414
97,24754.20830230477,1.1488343727371897,39.30401496761647
98,7886.912444266767,1.05081162750445,37.81978181748743
99,6079.576331097684,1.0633541624486234,42.39174349190625
100,20507.432672137664,1.1612523017778087,41.716790952574975
101,14331.504633100827,1.0635719267985095,33.97865333152169
102,79820.48589902898,1.1310523278900755,41.53145012022168
103,46663.66120766124,1.1410808014895324,35.894718919126944
104,32093.110878175296,1.0684680979482477,24.315834182102712
105,21081.165682752347,1.1567388703538386,38.42461734196964
106,33009.73847639637,1.1768987511355087,40.73060959754209
107,9639.639157286772,1.0640986007591207,31.487916014650825
108,99220.3673287462,1.1312549647357928,24.553553499055855
109,19998.472755912368,1.1154646490110718,37.8050610198987
110,13501.626012198885,1.0585209089308036,28.495319534982848
111,8928.893661797436,1.0585150395902998,38.74562055964802
112,7988.983334494955,1.0522631790673591,36.55020292626318
113,11914.855177548045,1.0492035230007972,29.06545851055356
114,11068.087336149067,1.0636056718147358,38.85934405054168
115,8882.188319746168,1.053738638517446,28.826954553173564
116,52909.849001498755,1.1478456345645358,29.467250691795474
117,73794.14244856077,1.144078523434378,43.82192396861798
118,8625.819834175367,1.053576142420379,31.621888186885233
119,10362.131470750744,1.0689059532445122,29.329909521842634
120,16347.317887362533,1.0482788482080412,32.57367038883547
121,20590.883743843213,1.0663829841194612,26.567687773944584
122,25124.639812391433,1.063954974662095,23.408836827780853
123,7926.273669987393,1.0570881413795041,37.91205247961762
124,44943.27624254442,1.1405193637142703,34.665876932642696
125,10148.18700291223,1.0477549391303844,26.483202748103032
126,9066.263193033992,1.0669174676269044,45.91893991747256
127,16559.46721731835,1.152234474357465,39.2930077147315
128,17701.52783471405,1.162622014461726,38.939412747508115
129,49225.57728783206,1.1421808887402831,32.609325143904115
130,6395.76968628776,1.0612288677784107,40.6635350682607
131,40560.32032312771,1.1580937041755788,40.366126542592056
132,47182.25889141032,1.1512865770107472,33.52341634933582
133,28100.476856627858,1.1049524050712407,20.011832914178616
134,10903.507997869801,1.0547453478327466,28.842015559262794
135,12160.501627270682,1.0719299471593713,33.23577957598704
136,10875.577006822448,1.0629770358035844,29.486757335682032
137,14964.339254950346,1.073070821904974,36.581742495267946
138,26111.84217391351,1.156443909116114,33.8824242836965
139,46964.49659221675,1.1519845373048676,33.65229307809969
140,12320.797180008944,1.0528578973486573,31.56572987060155
141,8093.265061201597,1.0664513108686657,46.78160787237821
142,11405.564321432674,1.0656178211219227,28.574687731300685
143,25512.43465297265,1.1085045509638705,27.68387718064141
144,25577.793882497113,1.162267642880111,42.42211403923496
145,8314.68288993532,1.0506976268731885,32.19149188520802
146,105874.23248955236,1.1295315289745986,32.700423589106684
147,13009.513253748748,1.0570821352075304,28.868320951634047
148,14303.523363912376,1.1540993964070456,38.770475590146106
149,23570.151473224247,1.0656519243295743,30.26402799429521
150,31751.800995910875,1.1001913102178598,32.47366105470431
151,52566.3996137589,1.1555236049851307,30.153831819880523
152,20542.19071613127,1.1541579928845873,38.204621452446695
153,15938.998011233041,1.0601284212755044,24.67033019834532
154,17512.45128191165,1.069122764675174,28.617198289435592
155,17225.032075330433,1.057098996743979,27.187391124944924
156,44488.003861284385,1.15534244802347,35.66519454683483
157,25812.137860782837,1.0724784522105328,25.56223134097486
158,44002.20661144581,1.1530161105098677,25.243408372993706
159,49322.83226023493,1.1576965761346478,33.07922416312923
160,10251.133578708985,1.0562223763013134,29.724285440642532
161,11705.123194983953,1.055839578969108,27.376877274794936
162,12623.755294411007,1.0550803074710575,28.936544609312225
163,10928.732771361549,1.0560950214852414,37.207940136340525
164,114184.41966678845,1.123827406600107,34.249235593035
165,85618.20475962099,1.1370536840876595,34.77450457612558
166,24282.92755022667,1.1690381490820498,35.94342645791136
167,48483.100662813216,1.1596354783363128,34.35589524171989
168,29032.841777733876,1.1606494126406537,37.01023658037507
169,18819.71186585306,1.1502752107503273,31.328952036938162
170,47876.948473975004,1.1628794552692707,30.3236937954079
171,9634.846430606776,1.053641740970224,28.043849822552758
172,12108.678690684177,1.0659406814312928,40.08001318537432
173,22418.461838821728,1.1540951701933462,31.93080523707097
174,29633.211835853403,1.1503994862587956,31.845032976273973
175,55051.97362267139,1.1459987640130551,25.706009140098185
176,51004.37567925396,1.141676328520026,37.98514329608011
177,30445.456637186842,1.1602392743763084,37.63113533078936
178,9006.256272255021,1.0601656577419893,33.620736991733104
179,6948.381218644685,1.0643200595059905,34.49331239462261
180,54226.25351417564,1.1392542738401048,37.556993864701546
181,20909.81964307661,1.1411907724202317,36.02818919430918
182,16003.106352644321,1.1600079074516834,37.360980964979674
183,40754.44104653045,1.1473684406182278,32.05703555880507
184,6875.243690116262,1.0623918002470474,35.798195621819026
185,27395.34737425136,1.1480288733827424,35.67139845265943
186,11558.769787567908,1.0582142876014944,29.407012637454656
187,16296.104128634843,1.0618635922803785,30.293531032935864
188,6686.45737002436,1.0522050842800756,35.694771344761
189,29627.213409293323,1.0762566021932176,26.705950746854768
190,15937.203300398267,1.1587154496713516,36.43559572395659
191,23332.23858512579,1.2296892968709892,41.500390624750644
192,12887.535273036803,1.0648656067352993,26.813938038301952
193,22023.943932634822,1.0731582251242713,26.96859344502125
194,24060.085905293257,1.1390077332074842,26.424591637301898
195,7753.060746891148,1.055293768327811,36.50409814694432
196,8333.774981507711,1.0667267710708785,43.23055521539261
197,10177.387145587702,1.0556782314033344,39.41012295508708
198,21586.61265633575,1.1689398064619094,39.853720612849195
199,11165.030488212127,1.0656222828905535,38.66775746155483
200,30717.08940926827,1.1589588561758297,39.51385300499597
201,74994.63820920016,1.1237226190234113,23.368292429687145
202,10951.349593065846,1.0501074593138988,26.52718425450999
203,13140.084130245443,1.068761610939011,37.78702085179601
204,21362.410169412644,1.060570340883359,19.977256174758406
205,33882.82846119845,1.1541072194625446,37.551138129306295
206,17019.766961738955,1.0585499811128174,31.01098714652375
207,14457.598437589993,1.069065139568225,42.78550877766633
208,82590.6819730713,1.1375547281642486,35.70003731846575
209,32204.042460747725,1.2642450642065115,52.52224201009594
210,26124.064783536065,1.154289269868846,29.563735342187794
211,9619.4030783253,1.0475333864594083,28.66695172155488
212,10487.55199535039,1.0556696240878052,28.29811880832782
213,7597.729205068164,1.0635118449379217,39.80771008557421
214,6608.682673830437,1.0486530725416132,36.918146339590045
215,11081.072603795456,1.0593737128854817,23.680881715678964
216,7384.301615809745,1.0701341101755395,41.707157334102135
217,27485.47361698134,1.1566724950598417,42.00619246316318
218,35126.536836480234,1.1601791028862034,34.57991528521614
219,91874.26565663541,1.1331812521833098,30.090598159524497
220,35436.200948315774,1.1492015651499983,36.36544556675364
221,56232.893233397044,1.1563348787760388,38.64133134242481
222,10866.02090349995,1.0595318411914596,31.20243461036937
223,25147.42813622733,1.1521618640583482,21.347038432916932
224,9938.242818582781,1.0562793695844594,27.362578413221506
225,11674.191516155715,1.0576711793048772,31.19658514037794
226,7706.429948886274,1.066313498724105,36.99860482717863
227,26794.35628336275,1.153466570776995,31.974126319416822
228,52349.257607124,1.1579337990618728,32.77283724894302
229,28784.355859955238,1.1742137122083762,46.08079016454761
230,7964.213489978425,1.0686439986562464,38.87972881809255
231,8478.837130348224,1.0607883717093944,40.52381740784298
232,40688.09068714152,1.1392901940114242,43.93904256847051
233,12099.553973931448,1.0599130563314487,29.08257263039819
