document_id,views_pred_cb,depth_pred_cb,frp_pred_cb
6205efa59a7947334dd24392LaGM8B_kQ_S-P8VegzFJaA,27812.123665085903,1.1532575144076818,31.300488458590863
620e29b69a79477b9ca5d40aH5CLGAupQCmcUXxIVDdc6A,24835.469800804836,1.1453996479312718,36.23176347032802
625fa1c99a79477207bc61859ExJUI_lR5eGzVQDV4mJSw,6880.590274231072,1.0579313212763493,36.491492724498684
628945119a794744b3308e22ssl0qmnLRoOGquLld3odfQ,11293.27153747678,1.060633101743286,32.31307105450009
6203c5ca9a7947ffdbc3c4e75nKbbeV3RsesdjzdhoaG2Q,30247.331552946423,1.1450701930944143,27.240134556259406
627303699a794749b8116abc12JX_3ZDTDu2XHF3k2eJVg,7810.893916048783,1.0583018186102695,36.39074993016958
627394d19a79477558804724OzHfTDTxTFa9tS4euFaXig,14443.839231215916,1.0558467969785479,25.34290302980604
628acc169a794796d0493acb50tIkSGVSf2O8XQgk_uaHQ,9421.989659222505,1.0602986255613254,32.83399043238444
61fce1fa9a794749b32a53cbUSZyxEDURzCoQC3G2eZYoA,25616.309410733473,1.15364837301359,35.29486583226051
620b332b9a794749f56bb95bLcoHGiVjSfKR7CiSxh6qbw,28283.27949424443,1.146470214169538,32.1008682416259
627834249a7947425eb4d34f1jxszdFbTZ6Dx45ZtYeMFQ,5540.696433676483,1.0522506379889047,38.492001922688964
628c8f1b9a79472e8fb68134a0dNZqY9Ryy5CnFf7mICnQ,8231.235560966361,1.0633335446632026,37.56496404532412
628dd2a69a7947199109a1dfRss6aYaORVyoSoyXmuM1Jg,10117.98237295749,1.0594511111442182,27.390986051759775
6284ca249a794762d7348483bCM0h0aRRtGVjEBSPRtdLg,9016.548209769091,1.0601477467548384,33.76596505474235
620d9c2e9a79474357b79b70DFPC36uPRJ6qT771O5o_DA,11683.377506081473,1.16287378388779,37.772600562337374
620b11409a7947420fff1c386sgT7harRv-BJZCbdUy20A,20807.595770505322,1.161333899331953,30.754620420646813
625eb1f69a79472fe9fb7852ZN4IGxFoR3CgT163wGEhrw,11227.204496022885,1.0553620306221976,36.368938595851255
6262ccbe9a79471b3f4577a4CavjXN1eRIuleAqAsyWLbw,10914.214912510157,1.055463739860326,34.319701721072114
6290214b9a7947f912d63452XoxiuDjsSA-neli0Hys48g,7227.261185268617,1.057454623817345,35.17767667900942
628b05d59a7947a2ae96ff28Y3onIuIiRhay-6KQECanOQ,10254.746772887447,1.0599400648429322,34.4335969393792
6205bd8d9a7947279d11e60beJ4905ImQgqArcGM1SvLVQ,31234.98715733497,1.1585374213255613,39.33133492522061
620b2b999a7947477f69751ft6w0GNSfSQe6VHxusCVaJQ,13911.824742726782,1.1913147190270343,41.83806522902496
6262947e9a79470312654c46eEOJ8jFnQ8yR6iD8ONWkbg,10168.256014937415,1.0583990049964278,36.658604957195024
625d32529a7947a323a4e7b3lOxNx8e1QweJeu3MjAQjNA,13829.715892420234,1.0502125063184513,24.290620950208837
624c03a39a794747dc04a7145sHoC5DQRYyOR92V_ypG3A,36186.872213878705,1.1572518225358226,32.135572567177206
627284269a794723941e9e1cX-7v6KFuSfO260BYr-xfwg,11232.349688481543,1.0604508520087372,23.744635363663882
62015c0a9a794724287b0d6djjVwaS6DSE2xtLGK-YShjA,27396.035084140076,1.1586326675964924,38.349018901149904
623c5d5f9a7947423bc6b24dLrt5WmD4QXe7Xaw_SdwnpQ,49337.43197164081,1.120332556072662,39.02838428287814
628de2049a794720ca7217a6kIiX0KfaQRKCkp5FyQ40fg,9706.177869705534,1.0600244181479586,40.16272883901382
624da5629a79475d6b7494c739iofWssS--tnFNU083DWg,139288.4427702977,1.1755114888763722,25.659392613457072
626852969a7947355f9261ae6o162wRERO6Oc5QJLq4sdQ,8176.063828881644,1.0486664942371,34.01973358945545
6266d3f49a7947aabb404c77gW0bziHsQm213b7euOO4Wg,10713.114114394379,1.0518160106692211,31.42737507875736
624ae60d9a7947ec8b2d25613PvP1OsWRJWhIyXjaY4CyA,39832.49004839173,1.1490516153233807,37.98567909003949
6248e84b9a79475df2ead341ev2aypeQQiS0xXeKVa24dA,36155.455434207426,1.160040573172593,37.58153878072931
6201c5e79a794740603d6b6cKJUES0KZTTmPCtLwXWDjSQ,32275.804406793966,1.1501290569381597,27.57345870588685
6268397b9a79472ff32e7b0aZvAXJUDPQkmdrra0u6BW7w,9165.60979272599,1.0544902389409556,30.00750677786219
61fb423c9a7947396507a2d1Zz4FiCdxSEmXFqHEt7USKA,16273.69756390682,1.151891557248378,36.184390518147126
6271faa89a7947e496b643a2LvjhofhNQTmWn2VBxGRrqg,9875.867483628528,1.0626070936320222,32.15797185196149
624d293a9a79472378c15e21pb-gGdksSWyg9IsP5vd2kw,24628.10545106791,1.192532914743412,47.676895832669345
