document_id,views_pred_cb,depth_pred_cb,frp_pred_cb
62930aa99a794740757a44d8o_uO_3XVRV-Ec9M2UMm_6g,2597.4871203155453,1.0746679828128802,34.09191331705456
626c0b819a79470fdb15c2f4B6DCJzUvS0e0lnlYhQbHqw,-467.0278850383802,1.0433101730994174,25.597420046064656
61f944599a79478bce44450eiAxZx9aYQ1izMflVP6n7eQ,13602.579688641174,1.1479273331904976,34.348135656878775
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,25297.110244704378,1.157651894454443,46.18893488658198
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,36226.598367743085,1.1228493243190776,19.032834062468925
623dcbab9a794774821a7a6eScr3AEy1RQqqvK_2gqOtzQ,63498.29033237945,1.1804490859247263,38.991367923652696
626271169a7947f230f0b476y6HzjgkwTUeJHQDmhmtyQQ,9206.983407816071,1.0550246319727576,23.892283842921156
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,37534.97011461393,1.1225970633180928,37.3137374079678
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,13408.45438506268,1.1681991478842324,32.2165357601805
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,25089.319520399,1.168894885867546,33.61871170834325
629194919a79477296a5e1e7piTiz1adSx2Qk1_pgSb7bA,10359.682932780277,1.039341604725959,35.192834698239736
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,3905.8698195212455,1.0610962423170502,35.95796064055382
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,4085.7196161550746,1.0438283170053244,30.7772701845592
61feb1b89a7947e378fc0850Wu15lsLBQgCf6o6DjsnY-Q,11096.821503891846,1.1628132184568516,37.38823474041402
620f2c609a7947542de53a76GryMVHasR-WQ1u2TlcnaAg,17546.803953661878,1.1638812591919065,40.9362546410102
62755c8b9a79479c56e7f60cHVU45asNQ6u0Daoy1biYHw,18885.237000458153,1.0502159407748317,27.440251685740343
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,25117.585193452025,1.143902154019416,31.739638725651226
620f54259a79476179532928bYCrV-oRQ2OC0T9LOc-Qqw,15826.61770358946,1.1377643160277748,32.757850516605046
623c3fbd9a794732ec4a4d58aaLJ2mf3QPO9Cajhg92k8w,110280.12252660251,1.128844033935355,36.7097785316847
