document_id,views_pred_lgb,depth_pred_lgb,frp_pred_lgb
6205efa59a7947334dd24392LaGM8B_kQ_S-P8VegzFJaA,13854.095411487486,1.1529055865485809,31.337740271620955
620e29b69a79477b9ca5d40aH5CLGAupQCmcUXxIVDdc6A,34085.951555044616,1.1441780262107892,36.05642189440668
625fa1c99a79477207bc61859ExJUI_lR5eGzVQDV4mJSw,7769.150557027872,1.056748528558664,34.75153797479009
628945119a794744b3308e22ssl0qmnLRoOGquLld3odfQ,26727.28917316971,1.063783856118698,31.770581725245602
6203c5ca9a7947ffdbc3c4e75nKbbeV3RsesdjzdhoaG2Q,28738.788675867494,1.1429755475523686,27.83401375069339
627303699a794749b8116abc12JX_3ZDTDu2XHF3k2eJVg,12059.922977603992,1.0589818502601962,38.203284406294436
627394d19a79477558804724OzHfTDTxTFa9tS4euFaXig,15710.510383481946,1.0572436618025671,27.753661595434508
628acc169a794796d0493acb50tIkSGVSf2O8XQgk_uaHQ,14643.037781629795,1.0596040844276673,33.24109345492672
61fce1fa9a794749b32a53cbUSZyxEDURzCoQC3G2eZYoA,33675.956388195635,1.1540884527216355,32.9458776840763
620b332b9a794749f56bb95bLcoHGiVjSfKR7CiSxh6qbw,34429.98144000471,1.140949747752832,31.54908805593156
627834249a7947425eb4d34f1jxszdFbTZ6Dx45ZtYeMFQ,9882.552914405638,1.0547965888811763,39.053458019743275
628c8f1b9a79472e8fb68134a0dNZqY9Ryy5CnFf7mICnQ,10296.05447865623,1.0658100888246573,36.10562473853592
628dd2a69a7947199109a1dfRss6aYaORVyoSoyXmuM1Jg,12854.005281928841,1.0650244576704557,27.10996337481815
6284ca249a794762d7348483bCM0h0aRRtGVjEBSPRtdLg,11379.43918362181,1.0594331725269532,32.988707388475305
620d9c2e9a79474357b79b70DFPC36uPRJ6qT771O5o_DA,11580.878383720534,1.1597812194904675,39.62670996654186
620b11409a7947420fff1c386sgT7harRv-BJZCbdUy20A,18786.819379189423,1.1543421018340219,29.42905851810074
625eb1f69a79472fe9fb7852ZN4IGxFoR3CgT163wGEhrw,8860.48309438759,1.0568449034057987,37.70788842514883
6262ccbe9a79471b3f4577a4CavjXN1eRIuleAqAsyWLbw,11896.151023164828,1.0583714706471719,32.407344280628344
6290214b9a7947f912d63452XoxiuDjsSA-neli0Hys48g,8452.774360569305,1.0557003184910787,37.46395386337378
628b05d59a7947a2ae96ff28Y3onIuIiRhay-6KQECanOQ,10708.058609757383,1.0594331725269532,33.87335317459187
6205bd8d9a7947279d11e60beJ4905ImQgqArcGM1SvLVQ,28341.128247668727,1.1604581622837133,38.843070778453836
620b2b999a7947477f69751ft6w0GNSfSQe6VHxusCVaJQ,9698.776064119013,1.1801952066689534,46.4919819859542
6262947e9a79470312654c46eEOJ8jFnQ8yR6iD8ONWkbg,9063.27737984021,1.0589986345502904,35.71344421853556
625d32529a7947a323a4e7b3lOxNx8e1QweJeu3MjAQjNA,18633.701928711198,1.055793788501503,22.48776049596051
624c03a39a794747dc04a7145sHoC5DQRYyOR92V_ypG3A,35346.71289796388,1.1577166789307853,30.08525689282281
627284269a794723941e9e1cX-7v6KFuSfO260BYr-xfwg,15713.057705170315,1.0632369217408417,22.327608322173827
62015c0a9a794724287b0d6djjVwaS6DSE2xtLGK-YShjA,22511.734882561836,1.152398859152948,36.70829902132482
623c5d5f9a7947423bc6b24dLrt5WmD4QXe7Xaw_SdwnpQ,110524.63400004922,1.120524556425548,38.80531271057701
628de2049a794720ca7217a6kIiX0KfaQRKCkp5FyQ40fg,12075.06825516948,1.06504162013315,41.39419311621436
624da5629a79475d6b7494c739iofWssS--tnFNU083DWg,300224.636866316,1.1919145411529692,24.982925209576415
626852969a7947355f9261ae6o162wRERO6Oc5QJLq4sdQ,9141.019820721947,1.049893922181039,35.089501264002436
6266d3f49a7947aabb404c77gW0bziHsQm213b7euOO4Wg,10270.38834694125,1.0545827576840887,30.343053256426167
624ae60d9a7947ec8b2d25613PvP1OsWRJWhIyXjaY4CyA,35804.91471960982,1.146673154334201,37.418311834564804
