document_id,views_pred_cb,depth_pred_cb,frp_pred_cb
624ac7ea9a7947df5a051d60pZAY74FCQBqtKdwThKvKGA,40188.40971226894,1.1578988157218788,40.256201023599125
6237d8399a794726a0f418e8T69iLVW6RT26xs1NxtUJhA,17973.17723855436,1.1250625032857569,39.393291231724646
62654eb89a794728d55edb6dRqDJ9oKUTiOooxGi_KgrSQ,12048.398964893819,1.05006396411228,17.999890128556594
626cc2639a79473f5409fa4cP7dbl9EGSfKqvpugqdqqNQ,6829.888299256389,1.0509277046959704,34.77829816930831
6284df199a79476c32c7df98EUhKPzaGQzKtPpCVH8RtOA,12681.984683628842,1.0607562666198374,36.65719432790419
620b7fe39a79476ce826e056E7JHsVPDQWGRJS2xy87jXw,14182.49582287328,1.157932413907764,38.2194691646495
6205080b9a79476dfdd233d2n7Be7pTWTK-slKNVX7Hnhw,20605.509954377765,1.1536606085965035,42.51184220294506
6238d3de9a79478c1341d27aVutA0piMSeWWi_uvq921UA,35513.64871576986,1.1295310435691295,28.37837060347861
6209ae459a7947446de26572qvXsfpOHRUiGxM3hPiu9eQ,31329.36348135169,1.1527695792924961,35.95746509838145
62752e989a79478c0d7c728a311hDNZASmubnNoBiN2JCQ,22966.070153578414,1.0618701617525863,33.278665395666636
628329fc9a79474f5d3ea380I33eC5UkSlOSZa9VonSRkQ,12939.77675509488,1.0627657168718225,31.893408445696274
6205cc249a79472a5b06dc7abXAYTd7mTQaZUEq0sT15kg,17019.33097132364,1.1423446303319098,28.271493340345145
620c6b949a7947c605fd5301ktb-2KBdT_agYLHoMEvyCg,32015.654316194647,1.1457088885030884,32.78619853656705
620cca029a7947efe2571611AvBsPRZtSDeb1rvJn-TnDQ,21462.657590627794,1.1368631225063035,29.29486298432852
620eae949a79473772f922a7YN0ZAEohRqqkJ-cLg1HYdQ,24486.506917726507,1.140084042377436,31.80756011977945
6253c7299a79479c3e2e34bbfeeX3qvMR1qgog6CJmykKA,9314.68822466938,1.0759643996878843,30.42498693744485
620b81ac9a79476dd198bad8c_sryrWRRrWH5Ggex4EJ4A,30825.434035146645,1.1422877418127044,31.735298131211223
61fb253d9a79473486d776b6n_6U_7IzRi6_b-3fZkhSvg,16643.151244433746,1.166558943550376,37.542241769063956
620751889a7947b1b2bd0602YavFkErBTqiSAu-bk5btPA,27725.648019716293,1.1667015538920187,39.320852542443816
627626ed9a7947ca8c1ae619NpQ8GXQPRw-CSxWHFMr0dg,10085.86736672227,1.0570831947868506,34.91898261719103
620e30829a79477f0c283c30SoTq5ec2Raq3SK7ZVq8WcQ,34232.97646045593,1.1251026385724956,28.88626871919437
62826bcd9a79472084260181V-Dnqz4FSki7HceBwcwtcg,7837.359044614419,1.061461933797446,35.346301968008596
624191ad9a7947e922428429sicjg06gTe6uhyPQj7iv_g,31756.9877357637,1.1426307656364103,38.20397633975664
627573d09a7947a4236e83b5gERrRF7xRZWZ-r7Z6OiseA,5570.903515704636,1.0595046132424792,31.508705625559422
6274cc859a79475d31eac744T0PUSt6wTluNNQnvJwjpUA,7422.456544538503,1.0802090102130713,38.3022494830439
627786e89a7947169dfa224425ykPJneT1S1Uuhl-AY-Jg,9843.462380307386,1.0554514063701654,30.208559170219903
6262d21d9a79471e0de0a96dW8DmtUPrTv6S8ajX41Shfw,13563.767279917654,1.0553588916240129,28.33443251917934
621a39ba9a79472784f029d42X6LtAJxSGaEal90fykDmA,79658.17416427867,1.0808521514527882,24.48471096999959
6248aecc9a79475325ebc4dfcZ5KFPtbQF6EmK9oG7vWMA,38031.80562717622,1.1434091034920886,29.586561501774366
62902fbb9a7947fcc50d5ba0ud1S868qTwe0PPZYaaxrsw,13895.04026473096,1.0513838116336378,28.410559594766827
6253ee759a7947ae3e77e9b4TW2-wwSFQkyxccQwGkcg7g,14331.144158895975,1.0702945480070678,31.28922575156088
6281780e9a7947c43faeec58uuuauJ1KTKmxuWQ3rWRlUg,18436.912822700608,1.053796728174169,29.492478645338068
6276e4a79a7947f30cbca1b70tDEWezoR92G0EZAC8vX1Q,5859.896964276024,1.0546578080755096,34.53930783295723
6252eca39a79476a77630da6jeGCjORuTUqJh-1Y5HFWxw,19550.80241623349,1.080242547764352,32.91813351563646
