document_id,views_pred_cb,depth_pred_cb,frp_pred_cb
62930aa99a794740757a44d8o_uO_3XVRV-Ec9M2UMm_6g,5831.109274000697,1.0714360480250151,36.51435604642367
626c0b819a79470fdb15c2f4B6DCJzUvS0e0lnlYhQbHqw,4364.86126039227,1.0512708562595852,27.470629117750253
61f944599a79478bce44450eiAxZx9aYQ1izMflVP6n7eQ,21021.037741530236,1.1637669599763762,38.04908827991498
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,23073.659319136805,1.1596915125720348,46.00528231822762
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,30730.382046238454,1.1317350655384346,20.85124968428616
623dcbab9a794774821a7a6eScr3AEy1RQqqvK_2gqOtzQ,86826.42454144236,1.1491208091662162,42.48283084618458
626271169a7947f230f0b476y6HzjgkwTUeJHQDmhmtyQQ,9298.156105045102,1.056052025035121,24.809137850074773
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,56163.28091600554,1.1341972554408426,37.75649600433643
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,16308.194885504205,1.1625341988247495,35.776141296608266
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,21864.60951610771,1.1584724825769441,32.88223902661259
629194919a79477296a5e1e7piTiz1adSx2Qk1_pgSb7bA,23426.89933763552,1.0475119735665768,30.815913799639027
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,4476.633319330747,1.0605349045488432,35.99248621492199
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,4330.506122821793,1.0484155538732765,32.883443377326174
61feb1b89a7947e378fc0850Wu15lsLBQgCf6o6DjsnY-Q,24528.42760847927,1.18000816155768,37.98961469939417
620f2c609a7947542de53a76GryMVHasR-WQ1u2TlcnaAg,19348.11612907703,1.1545850725294715,40.06768005868421
62755c8b9a79479c56e7f60cHVU45asNQ6u0Daoy1biYHw,28478.89150970894,1.0502520279183631,27.77063848766805
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,26496.772118460405,1.1508114296764567,32.7243808859198
620f54259a79476179532928bYCrV-oRQ2OC0T9LOc-Qqw,17324.451034355116,1.1551726063306411,34.448159117820246
623c3fbd9a794732ec4a4d58aaLJ2mf3QPO9Cajhg92k8w,123736.4543996306,1.1272498723612152,37.499261654124304
6253e0609a7947a91068cdc2fj5XzqrLRz2WI1jj7a3VHw,19590.693066401884,1.071749291781892,32.56092874834885
625145239a79470bc6133539GTwRoWS_QsCBn72nf86mTg,30407.84659665814,1.0735946293828686,32.225407845560476
6257f64b9a7947a2677bd5af5TxkuBWuR3iN2c_cc0C5uA,9971.096990475478,1.0610258923835176,35.27808381176982
628faea09a7947dd41776b15hQehZLPRSg-rIRy6G1SFdw,9753.499945051677,1.057294438393344,25.330725565994165
620e26839a794779f8c0eda8xi2EkBnjQnqxQgTqXNoBew,18996.400938125687,1.1395693119292596,34.72797478284158
