document_id,views_pred_lgb,depth_pred_lgb,frp_pred_lgb
62930aa99a794740757a44d8o_uO_3XVRV-Ec9M2UMm_6g,3845.40684130736,1.0742301833303614,32.52786063385045
626c0b819a79470fdb15c2f4B6DCJzUvS0e0lnlYhQbHqw,5173.120438911448,1.0501839841664946,26.84699469667687
61f944599a79478bce44450eiAxZx9aYQ1izMflVP6n7eQ,13436.758904538592,1.1566541953864717,35.34491440378182
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,18510.36394934444,1.1630728672203414,50.05618306686658
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,31948.630596042283,1.1349336586162142,21.275409031727555
623dcbab9a794774821a7a6eScr3AEy1RQqqvK_2gqOtzQ,82555.01612497006,1.1741435265818359,40.08841651556968
626271169a7947f230f0b476y6HzjgkwTUeJHQDmhmtyQQ,9929.441816980987,1.0547915842725866,22.39419381937168
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,41261.86450049462,1.1180322159687466,33.7226615342018
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,7762.151064311321,1.1614089795645144,32.29432145160984
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,36020.69712108129,1.162600455741426,34.76763988208334
629194919a79477296a5e1e7piTiz1adSx2Qk1_pgSb7bA,19759.842153340334,1.0446132195718902,31.541064976299584
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,4496.493085464541,1.0645899715528218,35.28359466059179
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,3821.5000904234603,1.0448693073889517,28.99030817928822
61feb1b89a7947e378fc0850Wu15lsLBQgCf6o6DjsnY-Q,7653.202034744334,1.1722692343711776,35.45970285501289
620f2c609a7947542de53a76GryMVHasR-WQ1u2TlcnaAg,15538.148389220014,1.1606470360694872,39.06042919250229
62755c8b9a79479c56e7f60cHVU45asNQ6u0Daoy1biYHw,22515.235393874376,1.0450546531524885,25.925253607487374
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,27049.83887972465,1.1357049168673732,30.47504885182483
620f54259a79476179532928bYCrV-oRQ2OC0T9LOc-Qqw,13117.545790784294,1.1463421120204456,32.447099559300995
623c3fbd9a794732ec4a4d58aaLJ2mf3QPO9Cajhg92k8w,124910.7478588491,1.1261496423718775,38.75292312641282
6253e0609a7947a91068cdc2fj5XzqrLRz2WI1jj7a3VHw,19318.94942816337,1.0823132811019043,31.782603468872434
625145239a79470bc6133539GTwRoWS_QsCBn72nf86mTg,20474.22083147124,1.0711491583256638,31.857369933613068
6257f64b9a7947a2677bd5af5TxkuBWuR3iN2c_cc0C5uA,6625.442099608735,1.0651724765449166,36.26873440675435
628faea09a7947dd41776b15hQehZLPRSg-rIRy6G1SFdw,7290.302575955235,1.0580835133465714,29.049529804834837
620e26839a794779f8c0eda8xi2EkBnjQnqxQgTqXNoBew,14720.987108219324,1.141266323980939,31.990502955003162
62865e4e9a7947f9342f137fueBj8DMfS5iVFyFYiTezVw,20840.67744241394,1.0614304983815954,43.94054791120011
624b0d099a7947fec20bb6a9grBIrkxbQcai-FiM9awLtw,17247.781704304467,1.1669080074065574,40.84556119432949
62818a0c9a7947c8eaedf344uuuauJ1KTKmxuWQ3rWRlUg,10082.152697838344,1.0516476371381542,28.116947399699196
6257cb209a79478beefcd62c2X-caUitTcGbm6uAqGgV0w,29430.32486440157,1.0582214521748003,31.053004959346143
620983209a79473d636636cbOfNco70zTxCVq6afpy7Ftw,9446.304634723161,1.197015431734061,46.801741869154846
6240922f9a79479ad06e1ebaVRpXVaevTFuVxqrJE9PkIw,65464.515029345894,1.1279330301533177,38.653560605084365
6268d2509a7947546f93e65ePTdKyLI1Qs2hxch8EMe9ww,18981.707747357566,1.0465408000913259,26.509132035431943
62070c109a7947a082b1a05cq1BZ7xbAQamkFXLTkRETiw,23464.095310011187,1.1486952196873792,37.55981866862097
6237f6839a79472c815eb3f661yEul4ZSc6hc_qijFSUQQ,34480.3569931621,1.121387040812377,31.42684672887406
623a9c6a9a79471a16904b79L7mrKCx3TuGCbkzlkAl_-g,36947.01961072753,1.1381716243239999,52.30710835410711
623ba50b9a7947016c89837aAhAjWsjYSLeczn40tgTJ8w,131568.5975712941,1.1236352807295955,41.70935542729603
620649de9a7947627dca9087ITZ8vsabSl6StoVie1qgEQ,148860.70194303634,1.1079076819216072,33.909424048729946
625568df9a794741e114a7620S2xp5htSnm4slhNoGfeQA,19119.67187471714,1.070951690010767,30.31846854768853
6279627e9a794703ce7f0467XQDmGZPkQ_6vMipln6lmXA,16706.141963253034,1.0541256410813318,32.93798283922126
61fd1bdc9a79476c033454ecG8qFGLiOT8qEB3UHMKcPfg,13417.761557334092,1.1629145126562308,40.44243533750423
627b684b9a79477ab21de403VcuZJuUvQEm65Jn-nWEhOA,5501.366471327372,1.0770289626577105,36.16839050582518
61fd47819a7947846ae1a44b36Li5FErSlanQQGGukEoOA,11282.234648749478,1.1577169438378452,39.66803891940164
620f522f9a794761ee345d1aDemY5GnfS-WGcF7IpImOUg,13378.956064229993,1.189774085799094,44.48567371522352
628bb7169a7947f34c515827LgPg0pTERMaHVqoe9NcXrQ,7321.117951987095,1.0626057101564503,34.31513663228027
62385ac29a794759afbb00c3pekvD8dUSh6EU54uL3LUlA,67327.62869403309,1.1294409112887642,25.197166404101495
62802cd29a79477fb5c43bf0hapaHp8PRbOmVNwcHPfJgA,5149.588529632928,1.0548973698060824,43.06459712775897
6237180d9a79478187a59673xiazmlM3T_aJ3De_p8cflg,13511.734989131415,1.1441035995530733,28.77717680891127
620b96aa9a794779abd2394bpkphc9iZRTuCLt0aZLV3gg,32502.803745261946,1.1355823823967433,33.662800496156834
628cac149a79473dee8e2eeb_ruKEclBQZyobLb10iWIlA,3640.155625520051,1.0700386315465509,40.00871568125855
6256b17c9a79473453c4f6a3eDitDAg2TEi-MKXm6jBPLA,6916.696223963853,1.0692076785899505,45.97226732284317
61f9b2c39a7947b2f7b75caaVmMbAq6ySy2blmprEQZIhw,13316.944831155583,1.1675479549681664,36.30707048132691
