document_id,views,depth,full_reads_percent
624ac09c9a7947db3d80c98eIDE7mtH4RBqGn-8MXfGffQ,15631.3173828125,1.1362154483795166,38.44041061401367
620f6b899a7947701cf489e1KtVJsteHStO5oditt3Uvzw,18707.61328125,1.144703984260559,31.139360427856445
620730cf9a7947ab96a44e27hk7puWJwSziw0m3sfTkKWA,16594.25,1.1664992570877075,39.917930603027344
6262a5889a79470b78c9ca307UKY2SSZTjCcjhwBzxw37w,5036.48876953125,1.0565322637557983,27.596712112426758
626678929a79477ca0101568wuMYES90REuV5YhrN75IXg,4658.46630859375,1.0640201568603516,36.0609245300293
61f9580f9a794794245a82b9HdvjUgVbRcax7cj-ve1N0Q,14197.3349609375,1.172903299331665,38.65696716308594
627a5c6f9a79473919928562NNfiRkZcQ5atkhebUrnu0A,22767.73046875,1.0602469444274902,35.217926025390625
626cdd489a794743d68e7595sV2ku2yISbSzagjLrginBQ,38873.28515625,1.0481797456741333,32.87824630737305
620407629a79471871388d31dkFlm-iEQYeqM6cd9yIasQ,13100.591796875,1.138471245765686,39.62057876586914
620ccc379a7947f24c5ae12062BHNYaBQxuQFf7YBtqlPw,12571.91015625,1.1486729383468628,42.63121032714844
628fbe689a7947e1b08defc7pvilXnBrSLqfn89Qq7bHzA,12397.9345703125,1.0560110807418823,27.77423858642578
61f885619a794736dae68b03gR1LM-aIRNyqXPsZGqI6zw,10106.974609375,1.1783443689346313,29.28614616394043
6289b32c9a794758e29541f3TI9y4TQWQHuLVf87SvVmGQ,4910.01611328125,1.0696040391921997,44.4111442565918
61ff25b39a7947fdbc9ff9b5fSwCbTLUREu_L6u462dTwQ,15080.7802734375,1.1744575500488281,43.326717376708984
61fd1bdc9a79476c033454ecG8qFGLiOT8qEB3UHMKcPfg,16350.78515625,1.1718225479125977,36.93632888793945
627362c19a79475f06b4696cGZPvFDppRx6SRCCaW2uEwQ,5730.57373046875,1.063752293586731,25.560951232910156
628aa87a9a794790465e924950tIkSGVSf2O8XQgk_uaHQ,11968.078125,1.0586507320404053,33.23756408691406
62723d049a7947fc6f2779c0g8VPM0yiT1qxfIwTKdXtLQ,45692.22265625,1.064413070678711,26.256101608276367
6242b9bd9a79474a4ab85170SEWyxNvTSXiNJgfA6zZX5Q,119761.3203125,1.129650592803955,31.870349884033203
620accb49a79473629b5a24fXOaBZsa7REWPLgabe-i3EA,13120.7958984375,1.2053039073944092,50.96773910522461
61fbe0cf9a794781656186340YrCSHXGT3qhE37LE7pZ0A,36311.328125,1.137110710144043,30.54869270324707
627cf09c9a79470a617cab29S54kGOf1RF6MthSv7DnJkA,12474.6533203125,1.0500620603561401,34.63612365722656
61fe6b439a7947d1bef8f519o5rO-DSoSXih4FstmLbGEA,42279.359375,1.1938141584396362,29.794992446899414
6272a20a9a79472f9e06a6171eMo7z4rSbyUqJ8CmRn_OQ,7243.52099609375,1.0653024911880493,30.037845611572266
6242d49c9a794757c6060a2dzErVj-zhRKujsta2EMvduA,41533.5546875,1.1134454011917114,34.458614349365234
620ba09e9a79477e6c9759418J3aqa4CTb22Ccsb69BLaA,14327.794921875,1.160203456878662,41.60247802734375
6285f5f59a7947c3b2a8a633mx7ro2gAQs-Tk3O4cA-nEA,14597.5556640625,1.04731285572052,24.078542709350586
6291024d9a7947525314e8eclvVdJRH1QHOmGq4O-wfRLg,5498.310546875,1.0569579601287842,41.1961669921875
620373b99a7947d1ef83e0dc0GrX5MFJR3WLzXKvgDNfYQ,16594.25,1.2504863739013672,56.953819274902344
62006d819a79474bf60f7e30l_p8Y0wrQS62brHwBRQSuw,22941.560546875,1.1478397846221924,30.26458740234375
6260fd8c9a79476a0ec6429cuoAF6odiR6mOkJHU0Ccu-g,6346.64013671875,1.0668091773986816,32.37077331542969
6278383b9a79473e72e74cc2LahMlzNgTX2NIpfbBN5FAg,4073.783935546875,1.047322154045105,33.44844436645508
6280aff09a79479bd4248a75bTL_EABbTOOFv0cnkvMGYw,13990.5859375,1.0606216192245483,30.64873504638672
620293e59a7947947adda5fexMxkWattR_ewhI94MWFjLg,27284.2734375,1.1475034952163696,24.477678298950195
620ed6909a794742ae555982moNQgUFBThGnzHThdjnZ4Q,23337.16796875,1.1694854497909546,32.91893005371094
620662e39a79476def111924AM6L3b67QveW7bf4kmmnDw,18861.296875,1.145492672920227,34.04949951171875
