document_id,views_pred_lgb,depth_pred_lgb,frp_pred_lgb
62930aa99a794740757a44d8o_uO_3XVRV-Ec9M2UMm_6g,9196.983469352674,1.07069015800521,34.479196191355975
626c0b819a79470fdb15c2f4B6DCJzUvS0e0lnlYhQbHqw,11588.557074081944,1.0509900176847125,28.61528297677297
61f944599a79478bce44450eiAxZx9aYQ1izMflVP6n7eQ,25343.974169950874,1.1489815745647376,36.23832100567947
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,31941.267692505586,1.15431987190872,45.120354589736216
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,39421.869975639616,1.134269732390876,21.963237122312858
623dcbab9a794774821a7a6eScr3AEy1RQqqvK_2gqOtzQ,76830.21298527996,1.1493830289091924,37.380483408225544
626271169a7947f230f0b476y6HzjgkwTUeJHQDmhmtyQQ,15268.480593288119,1.0574444522732447,21.977512239202923
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,90587.77161476809,1.1315067280161957,40.58512892525775
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,12281.13899393134,1.1633845565415755,36.816972694106646
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,32877.144740513075,1.1585917401975798,32.28833626180573
629194919a79477296a5e1e7piTiz1adSx2Qk1_pgSb7bA,9707.205736492633,1.0545738528071027,34.733559013887586
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,8311.925368389911,1.0626825074518935,33.5528998622899
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,10318.93404126075,1.0507909526692203,30.265510745639702
61feb1b89a7947e378fc0850Wu15lsLBQgCf6o6DjsnY-Q,28396.225744065752,1.1998752821018075,37.864226954965744
620f2c609a7947542de53a76GryMVHasR-WQ1u2TlcnaAg,22485.12829759003,1.1560165046342321,38.167528224517405
62755c8b9a79479c56e7f60cHVU45asNQ6u0Daoy1biYHw,10146.972598321785,1.0545738528071027,29.435158556480204
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,15474.228528594973,1.1515889182871464,33.836536980497186
620f54259a79476179532928bYCrV-oRQ2OC0T9LOc-Qqw,25168.646775353835,1.1522973720632803,32.47045922229896
623c3fbd9a794732ec4a4d58aaLJ2mf3QPO9Cajhg92k8w,119570.68598271236,1.1255238605182627,40.338781252493376
6253e0609a7947a91068cdc2fj5XzqrLRz2WI1jj7a3VHw,10433.28511207032,1.0688266722248327,36.87667381013493
625145239a79470bc6133539GTwRoWS_QsCBn72nf86mTg,17479.814487259016,1.0674479192837614,35.355382209940664
6257f64b9a7947a2677bd5af5TxkuBWuR3iN2c_cc0C5uA,11296.96554417188,1.0609855623787072,38.03036496879019
628faea09a7947dd41776b15hQehZLPRSg-rIRy6G1SFdw,13217.11687066669,1.0609855623787072,26.756150125743538
