document_id,views_pred_cb,depth_pred_cb,frp_pred_cb
62930aa99a794740757a44d8o_uO_3XVRV-Ec9M2UMm_6g,8219.00765572269,1.068566379667777,35.56456269704795
626c0b819a79470fdb15c2f4B6DCJzUvS0e0lnlYhQbHqw,11001.822994852024,1.0532686936102604,29.152143068532922
61f944599a79478bce44450eiAxZx9aYQ1izMflVP6n7eQ,23826.947646955432,1.1586299940676863,35.808704008870045
624e9e5f9a7947a7595105c2oDu_6KCsQbWF-EKyHEV81g,36961.062756989304,1.156286630563107,42.30501098421307
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,39493.979259740576,1.137110307507024,20.82690934172993
623dcbab9a794774821a7a6eScr3AEy1RQqqvK_2gqOtzQ,105069.81535590685,1.1454188459204488,38.409302475816695
626271169a7947f230f0b476y6HzjgkwTUeJHQDmhmtyQQ,14085.1571356384,1.0543962112209,22.715457103192
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,92319.14322385212,1.1286378435076454,39.70946635275254
61fc306d9a79471897d3a414Hgl0EOCaTbuqeQQH0-__4w,20478.176629726473,1.1640418859019386,35.31813232076696
61f8df639a7947522ba14a07hQQywtPYTQeXEKhU8IqvHA,31588.547618911223,1.1558235619506494,32.92042304757812
629194919a79477296a5e1e7piTiz1adSx2Qk1_pgSb7bA,11363.53406353978,1.051249206132213,35.37651331932248
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,11208.1450128883,1.0612295903566193,34.8961776697286
626bbdcb9a7947ea6220ecb8A_9HCUy_Qeay1FxwEHgQSA,6880.767797933902,1.0484839378350033,31.719753482204176
61feb1b89a7947e378fc0850Wu15lsLBQgCf6o6DjsnY-Q,29768.24142088678,1.1756962049052944,36.99558485638739
620f2c609a7947542de53a76GryMVHasR-WQ1u2TlcnaAg,26326.73196772461,1.154714973622027,37.722586698575796
62755c8b9a79479c56e7f60cHVU45asNQ6u0Daoy1biYHw,11233.224597316967,1.0532117850672198,29.039788424574592
624a6e129a7947b64198b736W9ylHdJRQSuXKHxSNI-dRw,31168.250333784566,1.1519777811408127,32.254577307720965
620f54259a79476179532928bYCrV-oRQ2OC0T9LOc-Qqw,23616.799177053166,1.1519700031138111,32.756597214314596
623c3fbd9a794732ec4a4d58aaLJ2mf3QPO9Cajhg92k8w,103264.85659836774,1.1300699904394587,36.365743314392375
6253e0609a7947a91068cdc2fj5XzqrLRz2WI1jj7a3VHw,18933.037487119193,1.0801056512266987,36.618797955696174
625145239a79470bc6133539GTwRoWS_QsCBn72nf86mTg,23004.271235568078,1.0722343997187502,35.39625693727841
6257f64b9a7947a2677bd5af5TxkuBWuR3iN2c_cc0C5uA,10988.93033632715,1.0659671692572958,36.960469106583986
628faea09a7947dd41776b15hQehZLPRSg-rIRy6G1SFdw,15044.711543263775,1.056942286940261,25.79776435830435
620e26839a794779f8c0eda8xi2EkBnjQnqxQgTqXNoBew,27422.90045688837,1.1341794936904157,31.801082839407506
62865e4e9a7947f9342f137fueBj8DMfS5iVFyFYiTezVw,10878.084057336288,1.064124305956885,41.396537471409104
624b0d099a7947fec20bb6a9grBIrkxbQcai-FiM9awLtw,27062.951518561837,1.1489004880929443,37.57366986930069
62818a0c9a7947c8eaedf344uuuauJ1KTKmxuWQ3rWRlUg,9312.015644533298,1.0559190916499532,30.109871315984268
6257cb209a79478beefcd62c2X-caUitTcGbm6uAqGgV0w,16877.78843887155,1.0623336875291416,35.64211781681617
620983209a79473d636636cbOfNco70zTxCVq6afpy7Ftw,22802.04583850949,1.1688458328344946,43.2378736936391
6240922f9a79479ad06e1ebaVRpXVaevTFuVxqrJE9PkIw,95768.16807729023,1.1317245289129148,39.431192631257545
6268d2509a7947546f93e65ePTdKyLI1Qs2hxch8EMe9ww,13037.59078063538,1.0508160635670565,30.315053887932564
62070c109a7947a082b1a05cq1BZ7xbAQamkFXLTkRETiw,25182.818393015663,1.161848251576216,38.595168508932545
6237f6839a79472c815eb3f661yEul4ZSc6hc_qijFSUQQ,24581.412978543314,1.135488809675097,34.90714048508162
623a9c6a9a79471a16904b79L7mrKCx3TuGCbkzlkAl_-g,64916.125329638286,1.1354762849280862,46.04868205967774
623ba50b9a7947016c89837aAhAjWsjYSLeczn40tgTJ8w,77890.00045104815,1.127980311299979,40.65989040644552
620649de9a7947627dca9087ITZ8vsabSl6StoVie1qgEQ,60062.62659601201,1.1473621386684918,38.8537138198335
625568df9a794741e114a7620S2xp5htSnm4slhNoGfeQA,22708.046949272695,1.0669259474391057,27.730271530335312
6279627e9a794703ce7f0467XQDmGZPkQ_6vMipln6lmXA,10965.664944904107,1.052190881679262,31.87744690922043
61fd1bdc9a79476c033454ecG8qFGLiOT8qEB3UHMKcPfg,21883.931461102882,1.156056574574918,38.617327159790406
627b684b9a79477ab21de403VcuZJuUvQEm65Jn-nWEhOA,9466.140463606855,1.06733431479647,36.96210012965476
61fd47819a7947846ae1a44b36Li5FErSlanQQGGukEoOA,20415.23555064021,1.1621983221063699,41.26090414001813
620f522f9a794761ee345d1aDemY5GnfS-WGcF7IpImOUg,18566.35697273946,1.179074759381159,43.028773991716086
628bb7169a7947f34c515827LgPg0pTERMaHVqoe9NcXrQ,9650.348772415557,1.0596565507226707,32.72831537620007
62385ac29a794759afbb00c3pekvD8dUSh6EU54uL3LUlA,79123.21175940952,1.1223536115189516,26.924109126739076
62802cd29a79477fb5c43bf0hapaHp8PRbOmVNwcHPfJgA,7028.230100554025,1.0565163467577958,41.56463632100221
6237180d9a79478187a59673xiazmlM3T_aJ3De_p8cflg,19368.782040996863,1.169513574822456,33.65181929149458
620b96aa9a794779abd2394bpkphc9iZRTuCLt0aZLV3gg,39249.0722806212,1.151977329292468,33.698222565494454
628cac149a79473dee8e2eeb_ruKEclBQZyobLb10iWIlA,8533.618634715021,1.066588641466096,35.62773422492917
6256b17c9a79473453c4f6a3eDitDAg2TEi-MKXm6jBPLA,10644.983359089947,1.065694841771396,41.68215015223795
61f9b2c39a7947b2f7b75caaVmMbAq6ySy2blmprEQZIhw,25312.77642905334,1.158336198022727,34.32343938671083
628a57e09a794780f4214160S0Z95HglRwe5n0_JsKX9YQ,9889.367383220935,1.0616503190915383,36.33955756580146
628796f19a7947623299da12A0eQcGa5R1ytvQ3Qk1fdiQ,8326.498878182229,1.0651183759424747,34.52225533939873
629366cb9a794754f32bd0cazhf5SwBlRXOGCI0HqfOjhg,12294.286154612802,1.0496715838622277,31.191092160277396
6249cfbb9a794795eb89e9b2MK6v4ntiQ-2Duhg-TYNMLA,56187.9418303187,1.1674041709707572,28.964664710012894
6239b4129a7947d3b69fb70evgeGzPItQS6fk23k7R-Ecw,81189.80546089489,1.1263753404096961,40.21689924608208
623a9c509a79471809fdf7cclLHrQhkFQw2MMYgU2X48pA,86356.4593042845,1.134252157437044,39.73445510198801
6247dace9a79471a6f485d89_b7hVde_QdqunGHazD315Q,31435.61511623562,1.1765583817509764,43.67844429783631
627187d39a7947ca0d8e18e1Rb-kynp6QDKyha6hrZkhdA,10192.706737337088,1.0557968694187723,38.76972321341372
6290a3819a79472762cbfb7av86RKLu-RD2EfqrEDVH8cA,8902.850125096084,1.0574235031550405,38.74440086507548
624873509a794745ebceff4cPzc2wKFGT9m-9eRyFCNb7A,21155.88821842014,1.1652734490169971,37.503424543555745
6259cdba9a7947574e40d69d8dcAzUtdTsyyGcOuEKTl_w,18578.265691303975,1.0526977554024952,27.84679291682602
